id,dialogue,summary
13716022,"Anne: 10 p.m. in front of the mall?
Caroline: 10:30??? I'm finishing work at 10...
Hannah: 10:30 is fine for me.
Anne: OK!! See you then :D","Anne, Caroline and Hannah are going to meet in front of the mall at 10:30."
13810350,"Rose: omg, you won't believe it
Rose: I don't believe it XD
Connor: what happened?
Rose: Mark and Monica got engaged!
Connor: haha, no way! She has achieved the impossible XD
Rose: <file_gif>",Rose is telling Connor about Mark and Monica's engagement. 
13865249,"Mark: <file_photo>
Mark: greetings from the Alps!!
Brandy: wow!!
Brandy: your first day?
Abigail: amazing!
Mark: well first on the slope
Mark: we arrived yesterday but were too exhausted to ski ;)
Abigail: awesome, seriously! send some more pics!! ;)
Mark: ok, will try;)","Mark is in the Alps, it's his first day skiing today."
13864462,"Terry: How is the holidays going?
Alina: hmm, the island is beautiful but we have to come back earlier
Terry: why? What happened?
Peter: My grandmother died last night
Terry: I am so sorry!
Peter: We expected it, she had been seek for a few weeks
Peter: but it's never easy, of course
Paul: I am very upset to read it.
Paul: Do you need any help?
Peter: not really, we've just spent a lot of money on the flights back
Paul: when are you arriving? I can pick you up from the airport
Paul: that's really nice, thank you!
Paul: we're landing tomorrow at 11.30PM
Paul: ok, I'll be there!
Alina: thanks a lot!",Alina and Peter have to come back from holidays earlier. Peter's grandmother died last night. Alina will pick them up from the airport tomorrow at 11.30 PM.
13611874,"Nora: Are you going to go shopping this afternoon ?
Simon: Yes, of course, someone must do it...
Nora: Stop complaining, last time it was my turn!
Simon: OK, OK, why are you asking ?
Nora: Do you remember to buy goat cheese ?
Simon: Yes, it was for the recipe you found in Cosmopolitan ?
Nora: Yes, baked chicken breast with curried zucchini and goat cheese
Simon: Mmmh, sounds great
Nora: Don't forget also to buy my shampoo, I've finished last one yesterday
Simon: OK, it is the peach-scented one ?
Nora: No, the vanilla-scented, peach smelled awful
Simon: OK. Can you check in the fridge how many yogurts we still have ?
Nora: Wait a second... 5
Simon: OK, I'll buy 10 more
Nora: I've also seen we almost don't have ham anymore
Simon: Yes, I've noticed also, I wanted to buy some. Did you like the Italian smoked sausage ?
Nora: It was good but expensive
Simon: Yes, but I was thinking about buying 2 or 3 oz
Nora: OK, good idea. See you tonight
Simon: See you!","Simon is going to buy groceries (yogurts, goat cheese and the Italian smoked sausage) and a shampoo for Nora. Nora nad Simon are seeing each other tonight."
13716872,"Keira: just look what I've made!
Keira: <file_photo>
Lucinda: hmm, looks yummy! What is it?
Keira: Its called American hash
Bella: nice nice! 
Bella: how did you make it?
Keira: sweet potatoes, onions, kale, tons of garlic.
Keira: fry for about 20 mins, and then add some parmesan and eggs.
Keira: we absolutely loved it!
Lucinda: I will try once, it doesnt look too complicated
Lucinda: Im not too good at cooking ;)
Keira: Im sure it'll be easy enough for you! :)",Keira has prepared a dish called American hash.
13821192,"Garth: Who wants pizza then?
Lilly: me
Oliver: same
Lynn: me too
Riley: no, thanks, I've already eaten.
Garth: Ok, noted","Lilly, Oliver and Lynn want to eat pizza. Riley's already eaten. Garth's noted it."
13682522-1,"Dorothy: Honey, don't go into the garage
Peter: Why not?
Dorothy: there are all those spare knick knacks there 
Peter: Oh, you're right.
Dorothy: I have to get rid of them
Peter: But the car is small, maybe I'll fit it anyways?
Dorothy: you can try, hun, I'm just warning you :D
Peter: OK, thx.
Dorothy: are we leaving the minute you're back?
Peter: Noooo, i need to take a shower first
Dorothy: OK
Peter: What time do we have to be there?
Dorothy: 7 sharp
Peter: OK, we'll manage
Dorothy: kk, wanna eat something before we leave?
Peter: I'm staaaarving
Dorothy: OK, i'll wrap sth up for ya, but be quick!!
Peter: YOU'RE THE BEST!
Dorothy: yeah, I know...
Peter: and modest :D
Dorothy: shut up and drive :D","Peter and Dorothy have to be there at 7, but when Peter arrives he wants to take a shower and eat something. There's little room in the garage to park."
13611809,"Kate: What do you want for dinner?
Gina: Didn't think of it, yet
Kate: Maybe spaghetti?
Gina: Yes, I love it",Gina wants spaghetti for dinner.
13830058,"Sandra: Hi, Una. Got a minute?
Una: I sure do.
Sandra: Could you help me out with something?
Una: No problem. What is it.
Sandra: I think it could be best if you came over.
Una: OK. But what d'you need?
Sandra: I'd rather talk about it in person.
Una: C'mon. What's the secret?
Una: Should I bring any tools:)
Sandra: Una=)! Just come over, pls.
Una: So you're not gonna tell?
Sandra: I'll tell, when you're here.
Una: Fine. Be there in no time:)","Una will come to Sandra, because Sandra needs her help. "
13681264,"Maria: Where are we meeting?
Leo: Nora wanted that we meet at the library
Maria: And then go to eat together?
Leo: I think so.
Maria: It's pointless, tell her we will meet at the restaurant
Leo: Why?
Maria: I won't go to the library to pick up Nora, from my place it's 30 minutes by car, it's stupid
Leo: Ok, right. So at the restaurant at 8pm?
Maria: Exactly!","Maria and Leo were supposed to meet at the library at Nora's request, but they are all meeting at the restaurant at 8pm instead."
13682570,"Andrew: You know what? My boss is... it's beyond words
Charlie: What happened?
Andrew: She said that a friend of her son's is coming to her son's birthday party
Charlie: So what?
Andrew: Well, she said that it's a good and democratic thing to invite a boy from a ""poor"" family to the party
Charlie: How nice and generous of her... sorry, need to puke
Andrew: But that's not everything, she said that she doesn't want the other boy's mother to prepare a cake or any other food because ""she will use low quality products from the supermarket""
Charlie: Jeez, rich people are insane sometimes
Andrew: Insane indeed...","Andrew's boss said a friend of her son's, who is from a poor family, is coming to her son's birthday party, but she doesn't want the boy's mother to prepare any food because it will be low quality."
13864744,"Jim: Hi guys, anyone has a CC Adobe account?
Daniel: I think Stella does. Stella?
Stella: I did, but I'm not using it any more so I stopped paying, sorry :(
Jim: Oh, ok, thank though. I need for one of my projects
Stella: Sorry, but I don't know anyone who could share their credentials with you",Jim needs an access to a CC Adobe account for his project. Stella's not using it anymore and she doesn't know anyone who could give Jim their credentials. 
13680722,"George: Ben, are you going to our choir rehearsal tomorrow?
Ben: Actually I don't feel reall well...
George: That's not good. What is going on?
Ben: I've got a runny nose and my voice isn't well too
George: You better stay at home
Ben: But at Saturday is our performance...
George: Don't worry I'll exuse you
Ben: Don't you think conductor will be angry if I didn't show up?
George: When you're sick you have to stay home 
George: We need you more at Saturday than tomorrow
Ben: Okay so tell him I'll be practising at home 
George: Will you be okay until Saturady?
Ben: I'll do everything, I promise","Ben is sick and won't come to the choir rehearsal tomorrow, he'll do his best to be at the performance on Saturday. George will excuse him before the conductor."
13829893,"Kerry: She said no
Guy: WHAT hows that possible
Guy: I’m sorry man
Kerry: She said she’d had doubts for some time etc
Guy: I’m sorry, you wanna come over tonight?",She said no to Kerry.
13865286,"Elena: Have you read about the British teenager that escaped to Syria in 2015?
Kim: no, but I remember the case
Elena: <file_other>
Andreas: there was a similar case in Austria at the beginning of the war
Andreas: but, honestly, I cannot relate to their problems
Andreas: so much naivety and stupidity
Jeff: So she wants to come back now?
Elena: apparently
Elena: but she also have no regrets
Kim: I think it's dangerous
Elena: that's what the ministry replied
Elena: that she's ideologically dangerous and could even radicalise others
Kim: she said that she saw beheaded bodies and it did not ""faze her at all""
Elena: insane
Elena: although I'm very sorry reading the story how her children died of malnutrition
Kim: but if she had stayed in the UK, her children wouldn't have had suffer this fate
Elena: it's a good point
Elena: she brought it upon herself
Jeff: but maybe she has changed her mind, she was only a child when she left
Elena: also true...",A British teenager escaped to Syria in 2015. 
13862260,"Meg: So, I've got a new job.
Al: Really?! Congratulations! 
Al: Where, what, how? 
Meg: But I won't take it. 
Al: Ah, why not? 
Al: Is it the one you said they wouldn't give you good money?
Meg: Well, I came to the conclusion that'd be just a short-sighted remedy for my problems.
Meg: I need to keep searching with some plan. 
Al: But was it also an interactive agency? 
Meg: No, marketing department at a publishing house giving out materials for teachers. 
Meg: It wouldn't be any progress for me. It'd a step back in fact.
Al: Alright, I see, but are you sure-sure? 
Meg: Yes, I am, I need something more challenging, something I really want to do in life. 
Al: That's the trickiest part...",Meg got a job but she's quite unsatisfied with it. She sees it as a step back and needs something more challenging.
13681310,"Diana: I heard you had your tooth removed.
Neal: yes, it hurts like hell, btw how do you know?
Diana: Your brother told me that
Neal: oh... he never keeps his mouth shut :P
Diana: He didn't do anything wrong.
Neal: I know, just kidding",Neal's brother told Diana that Neal had a tooth removed.
13828703,"Mom: Honey, are you coming down? We’re going out!
Alex: Why, Mom? It’s Sunday!
Mom: Exactly, Honey, IT IS Sunday ;-)
Alex: So?
Mom: You know what that means.
Alex: I forgot.
Mom: Sunday means we go to church.
Alex: Oh, yeah. You bet we go
Mom: Don’t push it. Put on the coat, let’s go.
Alex: But why?
Mom: To show respect to God and others.
Alex: I'm glad Sunday is only once a week.
Mom: I hope God didn't hear that.
Alex: He'll forgive me
Mom: I know He will;-)",Mom wants Alex to go to church with her. 
13819535,"Carol: where are the car keys?
Mindy: I don't know mom, I didn't drive today
Pater: damn, I have them with me, forgot to take them out;/ 
Carol: very nice... ordering dinner tonight then, your cost kiddos",Carol is looking for the car keys. Mindy wasn't driving today. Pater has taken the keys with him on accident.
